rewards,stimuli,actions,sub
0,[0 0 1 1],4.401901281249614,0
1,[1 1 0 1],11.058823017102945,0
0,[0 0 1 1],5.257666524776804,0
0,[0 0 1 1],6.0542228447830215,0
0,[1 1 1 0],7.080788873204405,0
0,[1 1 0 1],7.91923515434215,0
1,[1 1 1 0],8.410627588827486,0
1,[1 1 1 0],5.880079183466007,0
1,[1 1 1 0],2.9303822091065763,0
1,[1 1 0 1],9.586246426000093,0
0,[0 0 1 1],5.222898684967973,0
1,[1 1 1 0],7.8318500083861275,0
0,[1 1 0 1],9.309817609022444,0
0,[1 1 0 1],8.150473703510595,0
0,[0 0 1 1],6.6910841215458445,0
1,[1 1 1 0],5.764972135839388,0
1,[1 1 1 0],7.583380582557129,0
1,[1 1 1 0],10.085607063148599,0
1,[1 1 0 1],12.39496764906271,0
0,[0 0 1 1],6.20366950152309,0
0,[0 0 1 1],8.85411538726285,0
1,[1 1 1 0],5.741123313700006,0
1,[1 1 1 0],6.812806645820254,0
1,[1 1 1 0],9.324567666470392,0
0,[0 0 1 1],4.993983085924173,0
1,[1 1 0 1],7.192545362594626,0
1,[1 1 1 0],8.95715522369504,0
0,[1 1 0 1],6.823159923491497,0
1,[1 1 0 1],9.789892109299313,0
1,[1 1 1 0],6.7106601313123395,0
1,[1 1 1 0],6.568351886046574,0
0,[0 0 1 1],5.848194415202941,0
0,[1 1 0 1],8.570771206597737,0
0,[1 1 0 1],9.005646914382972,0
1,[1 1 1 0],5.8517028319129984,0
0,[1 1 0 1],8.476246690629795,0
0,[0 0 1 1],0.9773944137561275,0
0,[1 1 0 1],6.451283439867675,0
0,[0 0 1 1],8.705288001804496,0
0,[0 0 1 1],6.123804635072857,0
0,[0 0 1 1],11.344088443946337,0
0,[0 0 1 1],2.770166439892856,0
1,[1 1 1 0],4.7436384998558205,0
1,[1 1 1 0],4.866063594117085,0
1,[1 1 1 0],13.354658280295972,0
0,[0 0 1 1],7.237512158636279,0
0,[0 0 1 1],6.843928731548071,0
1,[0 0 1 1],6.067849487162184,0
1,[1 1 0 1],10.611492084984782,0
1,[1 1 0 1],11.33971233949157,0
1,[0 0 1 1],10.76323959730497,0
1,[1 1 0 1],2.067344153383978,0
0,[0 0 1 1],6.294224259264056,0
1,[0 0 1 1],9.18546308694539,0
0,[1 1 1 0],7.492575256234824,0
0,[1 1 0 1],5.5298398351266425,0
0,[1 1 1 0],6.880783442894681,0
0,[1 1 1 0],3.5048778471077324,0
0,[1 1 1 0],2.8545898680626456,0
1,[1 1 0 1],11.065351799129207,0
1,[0 0 1 1],7.155510563826192,0
0,[1 1 1 0],7.341239555581662,0
0,[1 1 0 1],8.190603451281016,0
0,[1 1 0 1],11.567521419240972,0
1,[0 0 1 1],4.412694626325564,0
0,[1 1 1 0],9.092479394917337,0
0,[1 1 1 0],7.772404384122079,0
0,[1 1 1 0],8.83207618568678,0
1,[1 1 0 1],0.47130166542147034,0
1,[0 0 1 1],8.597296112785479,0
1,[0 0 1 1],10.915703094238454,0
0,[1 1 1 0],6.856802939912292,0
0,[1 1 1 0],9.809297672392033,0
0,[1 1 1 0],6.2293082660738275,0
1,[0 0 1 1],7.36191031261131,0
1,[1 1 0 1],9.001158905442061,0
0,[1 1 1 0],7.519089311418832,0
0,[1 1 0 1],8.417521740738518,0
1,[1 1 0 1],6.3971904807872395,0
0,[1 1 1 0],5.353473457445936,0
0,[1 1 1 0],6.226827174601918,0
1,[0 0 1 1],2.7793791201756477,0
0,[1 1 0 1],7.557176600922028,0
0,[1 1 0 1],5.48152073193995,0
0,[1 1 1 0],6.988436949896152,0
0,[1 1 0 1],8.747239187092582,0
1,[0 0 1 1],5.467366836521983,0
0,[1 1 0 1],3.0887273918779385,0
1,[0 0 1 1],5.075183107614832,0
1,[0 0 1 1],5.263421780146828,0
1,[0 0 1 1],7.426565330969308,0
1,[0 0 1 1],7.097723585425993,0
0,[1 1 1 0],11.199664421589734,0
0,[1 1 1 0],0.39115432975624387,0
0,[1 1 1 0],10.718429987038148,0
1,[0 0 1 1],6.135975197671357,0
1,[0 0 1 1],3.3410373541480056,0
1,[0 0 1 1],7.200915128063391,0
1,[1 1 0 1],8.95529431676352,0
1,[1 1 0 1],8.106734212671249,0
0,[0 0 1 1],-2.669304636124573,1
1,[1 1 0 1],10.156821734237255,1
0,[0 0 1 1],-1.0204714978698401,1
0,[0 0 1 1],0.5142817149378329,1
0,[1 1 1 0],2.492202761709054,1
0,[1 1 0 1],4.10766684305958,1
1,[1 1 1 0],5.054450012854613,1
1,[1 1 1 0],0.17875296827709075,1
1,[1 1 1 0],-5.5045324372945705,1
1,[1 1 0 1],7.319556373913669,1
0,[0 0 1 1],-1.0874599235577684,1
1,[1 1 1 0],3.939298794072627,1
0,[1 1 0 1],6.786951202987702,1
0,[1 1 0 1],4.553202327930862,1
0,[0 0 1 1],1.7413448441549975,1
1,[1 1 1 0],-0.04302784837675233,1
1,[1 1 1 0],3.4605639701840207,1
1,[1 1 1 0],8.281692161383631,1
1,[1 1 0 1],12.731218817245736,1
0,[0 0 1 1],0.8022258700647356,1
0,[0 0 1 1],5.908933627377138,1
1,[1 1 1 0],-0.08897821683256968,1
1,[1 1 1 0],1.9758719334633246,1
1,[1 1 1 0],6.815370659953607,1
0,[0 0 1 1],-1.5285196983286493,1
1,[1 1 0 1],2.7075279393969423,1
1,[1 1 1 0],6.107464121756049,1
0,[1 1 0 1],1.9958199594471062,1
1,[1 1 0 1],7.71192770895681,1
1,[1 1 1 0],1.779062634006754,1
1,[1 1 1 0],1.504872308545584,1
0,[0 0 1 1],0.11731945842685576,1
0,[1 1 0 1],5.363004380839058,1
0,[1 1 0 1],6.200894775946576,1
1,[1 1 1 0],0.12407924889288013,1
0,[1 1 0 1],5.180880655338073,1
0,[0 0 1 1],-9.267423043027105,1
0,[1 1 0 1],1.2793123959833879,1
0,[0 0 1 1],5.6221826441143445,1
0,[0 0 1 1],0.6483474093753598,1
0,[0 0 1 1],10.706452713685678,1
0,[0 0 1 1],-5.813225822015052,1
1,[1 1 1 0],-2.010867459720351,1
1,[1 1 1 0],-1.7749867039888638,1
1,[1 1 1 0],14.580288672814987,1
0,[0 0 1 1],2.7941670544993804,1
0,[0 0 1 1],2.0358359559189734,1
1,[0 0 1 1],0.5405366483881602,1
1,[1 1 0 1],9.294933418228112,1
1,[1 1 0 1],10.69802111857702,1
1,[0 0 1 1],9.587310713115638,1
1,[1 1 0 1],-7.167378359834243,1
0,[0 0 1 1],0.9767009220948086,1
1,[0 0 1 1],6.547352950495738,1
0,[1 1 1 0],3.285606138812952,1
0,[1 1 0 1],-0.49606556195729246,1
0,[1 1 1 0],2.1068452307507486,1
0,[1 1 1 0],-4.397631388340009,1
0,[1 1 1 0],-5.650564219356735,1
1,[1 1 0 1],10.16940096930057,1
1,[0 0 1 1],2.6361716837650793,1
0,[1 1 1 0],2.9940222960180978,1
0,[1 1 0 1],4.63052173118327,1
0,[1 1 0 1],11.136948923517949,1
1,[0 0 1 1],-2.6485087167197463,1
0,[1 1 1 0],6.368197984933905,1
0,[1 1 1 0],3.824762808938652,1
0,[1 1 1 0],5.866469918814355,1
1,[1 1 0 1],-10.242529827038581,1
1,[0 0 1 1],5.414110855006188,1
1,[0 0 1 1],9.881067520861173,1
0,[1 1 1 0],2.0606411481609856,1
0,[1 1 1 0],7.749317093178459,1
0,[1 1 1 0],0.8516249838227647,1
1,[0 0 1 1],3.0338493741111723,1
1,[1 1 0 1],6.192247570509656,1
0,[1 1 1 0],3.3366917059677004,1
0,[1 1 0 1],5.067733218987428,1
1,[1 1 0 1],1.1750895800269163,1
0,[1 1 1 0],-0.8358768947888522,1
0,[1 1 1 0],0.8468445771997235,1
1,[0 0 1 1],-5.795475425329385,1
0,[1 1 0 1],3.4100758326942433,1
0,[1 1 0 1],-0.5891636857097771,1
0,[1 1 1 0],2.314265047266964,1
0,[1 1 0 1],5.7030114754033585,1
1,[0 0 1 1],-0.6164344962235879,1
0,[1 1 0 1],-5.19944317758087,1
1,[0 0 1 1],-1.3720687468518986,1
1,[0 0 1 1],-1.0093826439522604,1
1,[0 0 1 1],3.1584224829508605,1
1,[0 0 1 1],2.524831470235091,1
0,[1 1 1 0],10.428185845730038,1
0,[1 1 1 0],-10.396952531147214,1
0,[1 1 1 0],9.500974453400657,1
1,[0 0 1 1],0.6717968624530506,1
1,[0 0 1 1],-4.713308656403076,1
1,[0 0 1 1],2.7236542623210185,1
1,[1 1 0 1],6.103878646604887,1
1,[1 1 0 1],4.468927905135834,1
0,[0 0 1 1],3.4051609065695283,2
1,[1 1 0 1],13.248570207394664,2
0,[0 0 1 1],4.670557720849278,2
0,[0 0 1 1],5.848403908637628,2
0,[1 1 1 0],7.366359202846723,2
0,[1 1 0 1],8.606146938001098,2
1,[1 1 1 0],9.332755579637476,2
1,[1 1 1 0],5.59090240816852,2
1,[1 1 1 0],1.229265636078173,2
1,[1 1 0 1],11.07111121235045,2
0,[0 0 1 1],4.61914746077357,2
1,[1 1 1 0],8.476932896948952,2
0,[1 1 0 1],10.662363431315423,2
0,[1 1 0 1],8.948073097855852,2
0,[0 0 1 1],6.790113374930302,2
1,[1 1 1 0],5.420696744326036,2
1,[1 1 1 0],8.109527907942823,2
1,[1 1 1 0],11.809502218767093,2
1,[1 1 0 1],15.224290971339382,2
0,[0 0 1 1],6.069386619461677,2
0,[0 0 1 1],9.98852893752592,2
1,[1 1 1 0],5.385432139006108,2
1,[1 1 1 0],6.970101164347966,2
1,[1 1 1 0],10.684173940501502,2
0,[0 0 1 1],4.280656184153078,2
1,[1 1 0 1],7.531610487260428,2
1,[1 1 1 0],10.140891144043902,2
0,[1 1 0 1],6.985410274739674,2
1,[1 1 0 1],11.372236551148424,2
1,[1 1 1 0],6.819059888687664,2
1,[1 1 1 0],6.608632552958505,2
0,[0 0 1 1],5.543755267653868,2
